measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,168,Angola,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.109092128669,0.116013054098,0.102798309811
5,Prevalence,132,Panama,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.105067922595,0.110256470196,0.0998826707943
5,Prevalence,112,Grenada,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.130752640593,0.137144816118,0.124443642609
5,Prevalence,101,Canada,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.161185810244,0.167244945025,0.155201193545
5,Prevalence,143,Iraq,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.129767490588,0.139561246905,0.120525694816
5,Prevalence,203,Cape Verde,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.108312478897,0.114653879372,0.10209154776
5,Prevalence,53,Serbia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.119647800213,0.125222183922,0.114006371183
5,Prevalence,128,Guatemala,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.0988110500704,0.104620781602,0.0929965446365
5,Prevalence,197,Swaziland,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.108171351967,0.114369363759,0.102358287074
5,Prevalence,112,Grenada,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.129671988907,0.135763562423,0.12355360052
5,Prevalence,69,Singapore,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.135359446269,0.141126161636,0.129855163484
5,Prevalence,175,Burundi,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.116341969206,0.124619344525,0.108342934037
5,Prevalence,123,Peru,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.115749824633,0.121717409656,0.109923867038
5,Prevalence,125,Colombia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.0983321722298,0.10353794938,0.0934325495331
5,Prevalence,110,Dominica,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.130383036826,0.136796497427,0.124400907362
5,Prevalence,422,"Virgin Islands, U.S.",3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.137170527759,0.143418924783,0.131201590335
5,Prevalence,11,Indonesia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.109211727258,0.116845934303,0.101925585199
5,Prevalence,132,Panama,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.104603515,0.109932273046,0.0993699615723
5,Prevalence,152,Saudi Arabia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.125433843936,0.132027750252,0.118752100921
5,Prevalence,10,Cambodia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.12032478637,0.132550715382,0.108555145081
5,Prevalence,30,Vanuatu,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.101410627478,0.108174542096,0.0950822031053
5,Prevalence,187,Somalia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1991,0.111282118535,0.118964346901,0.103799453262
5,Prevalence,102,United States,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.17416541494,0.18234100322,0.166721853954
5,Prevalence,193,Botswana,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.113962691392,0.120465995618,0.108149272385
5,Prevalence,18,Thailand,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.127161319929,0.135500040799,0.118858248856
5,Prevalence,76,Belgium,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.150108444353,0.155855522202,0.144693463368
5,Prevalence,13,Malaysia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.111703544921,0.118281774481,0.10573745695
5,Prevalence,18,Thailand,3,Both,22,All Ages,558,Mental disorders,2,Percent,1991,0.12862686131,0.137823362634,0.119334549777
5,Prevalence,170,Congo,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.11248393011,0.119048521184,0.106361551254
5,Prevalence,67,Japan,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.125536630171,0.131379727642,0.120230793781
5,Prevalence,54,Slovakia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.11660789428,0.12217274302,0.111416805097
5,Prevalence,35,Georgia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.110925574525,0.116973160362,0.105341729066
5,Prevalence,305,Bermuda,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.145387965633,0.15172795311,0.139291557576
5,Prevalence,140,Bahrain,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.14722467384,0.155050313636,0.139649392875
5,Prevalence,80,France,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.17014067592,0.17654941313,0.164096494612
5,Prevalence,161,Bangladesh,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.116232598295,0.124875767259,0.107978571755
5,Prevalence,43,Albania,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.108859462363,0.115566848316,0.102652594024
5,Prevalence,156,United Arab Emirates,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.127496942553,0.134251788692,0.1208255295
5,Prevalence,173,Gabon,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.11275379651,0.118618892458,0.10722043233
5,Prevalence,171,Democratic Republic of the Congo,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.110851179582,0.118621801765,0.103551891638
5,Prevalence,105,Antigua and Barbuda,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.132136475005,0.138275261173,0.126042392556
5,Prevalence,129,Honduras,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.0948255649228,0.100787037219,0.0893673062999
5,Prevalence,143,Iraq,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.13102950621,0.14079909109,0.12148640123
5,Prevalence,39,Tajikistan,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.0971596192708,0.104141218132,0.0905864444013
5,Prevalence,72,New Zealand,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.188947768508,0.198525447559,0.180636354287
5,Prevalence,181,Madagascar,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.111462182608,0.11883416195,0.104064099316
5,Prevalence,186,Seychelles,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.108005958937,0.113885865862,0.102672884574
5,Prevalence,19,Timor-Leste,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.116668926134,0.127334461606,0.105841281551
5,Prevalence,78,Denmark,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.153547280128,0.159702098386,0.147983993249
5,Prevalence,46,Croatia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.125660858766,0.131260558052,0.12018032705
5,Prevalence,168,Angola,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.109071150563,0.115875175252,0.102606224526
5,Prevalence,13,Malaysia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.111765085963,0.117940737658,0.105995396188
5,Prevalence,107,Barbados,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.138869664263,0.144832682361,0.133001563148
5,Prevalence,83,Iceland,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.146220159516,0.152558249719,0.14011144115
5,Prevalence,20,Vietnam,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.100649014271,0.108472929165,0.0929562508751
5,Prevalence,126,Costa Rica,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.104382381208,0.109705707313,0.0993952072795
5,Prevalence,148,Morocco,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.157860433518,0.168327367659,0.148124514079
5,Prevalence,28,Solomon Islands,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.102390997519,0.109686260537,0.0953532219047
5,Prevalence,212,Mauritania,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.101927797889,0.108155456883,0.0957166254352
5,Prevalence,209,Guinea-Bissau,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.100663260669,0.1076182079,0.094085129979
5,Prevalence,135,Brazil,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.140292047333,0.146969923792,0.134245909534
5,Prevalence,180,Kenya,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.108715812333,0.115832832266,0.101850463098
5,Prevalence,106,The Bahamas,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.134524907651,0.141087289872,0.128439092397
5,Prevalence,147,Libya,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.135792521335,0.143873042261,0.128726593502
5,Prevalence,34,Azerbaijan,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.102190206349,0.108314162051,0.096513315452
5,Prevalence,17,Sri Lanka,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.124240842702,0.131740015822,0.117044329951
5,Prevalence,136,Paraguay,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.131281447725,0.137554946785,0.125564928107
5,Prevalence,169,Central African Republic,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.112838182128,0.120449834696,0.105711554846
5,Prevalence,146,Lebanon,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.152650367363,0.160936665909,0.143981178404
5,Prevalence,522,Sudan,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.160314690277,0.176111590578,0.144996710955
5,Prevalence,150,Oman,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.132414277583,0.140505864985,0.124693801202
5,Prevalence,177,Djibouti,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.111190370725,0.117807195628,0.104907929398
5,Prevalence,157,Yemen,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.142591652051,0.156268844521,0.128762490411
5,Prevalence,155,Turkey,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.144020268042,0.15273320996,0.136161302093
5,Prevalence,109,Cuba,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.153432611821,0.160019957012,0.147018186362
5,Prevalence,46,Croatia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.125457805615,0.131008602634,0.120070988631
5,Prevalence,208,Guinea,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.100380835202,0.106978273498,0.094422068409
5,Prevalence,152,Saudi Arabia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.126190009119,0.132777907111,0.119906464262
5,Prevalence,183,Mauritius,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.118009025336,0.124721959042,0.111636144791
5,Prevalence,47,Czech Republic,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.122853050775,0.128444704501,0.117771449176
5,Prevalence,69,Singapore,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.135232441774,0.140974558787,0.12983988311
5,Prevalence,170,Congo,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.112077260198,0.118697354175,0.106222383963
5,Prevalence,123,Peru,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.11541567443,0.121590295987,0.109684734732
5,Prevalence,145,Kuwait,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.143637463263,0.151277248317,0.136598583549
5,Prevalence,47,Czech Republic,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.122672092307,0.127929511815,0.117544701608
5,Prevalence,60,Lithuania,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.129422537288,0.135255292567,0.123512860905
5,Prevalence,215,Sao Tome and Principe,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.101114839561,0.107348309724,0.0950080155238
5,Prevalence,349,Greenland,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.184073904217,0.192038986657,0.176772130701
5,Prevalence,141,Egypt,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.148976027513,0.160070075761,0.137194530072
5,Prevalence,149,Palestine,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.143967514028,0.155022021185,0.133029605572
5,Prevalence,66,Brunei,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.114083870572,0.119504843404,0.108934970281
5,Prevalence,63,Ukraine,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.132177617045,0.138513518712,0.126045856656
5,Prevalence,206,The Gambia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.10684281408,0.113830546043,0.0999033963223
5,Prevalence,184,Mozambique,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.116134809306,0.124315852958,0.107539988931
5,Prevalence,24,Marshall Islands,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.100922949391,0.107794786589,0.0944276423197
5,Prevalence,175,Burundi,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.116925900122,0.125312777998,0.108748340564
5,Prevalence,106,The Bahamas,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.134293867958,0.140800124479,0.128248530328
5,Prevalence,23,Kiribati,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.104384212246,0.111256484456,0.0976934525772
5,Prevalence,131,Nicaragua,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.0985043373375,0.104547465705,0.0927821602974
5,Prevalence,107,Barbados,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.138645926063,0.144603891581,0.132572359514
5,Prevalence,196,South Africa,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.122268283996,0.128910696738,0.116361700643
5,Prevalence,44,Bosnia and Herzegovina,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.120923470922,0.127726326889,0.114415232171
5,Prevalence,6,China,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.11640062755,0.122299629487,0.111061123014
5,Prevalence,111,Dominican Republic,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.12951887945,0.136243388823,0.123085022392
5,Prevalence,127,El Salvador,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.104657734302,0.110526276947,0.0990777571465
5,Prevalence,7,North Korea,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.115513829819,0.121644987616,0.109658756656
5,Prevalence,23,Kiribati,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.104504523919,0.11132034399,0.0980076404687
5,Prevalence,136,Paraguay,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.130728318835,0.137013655638,0.124875533296
5,Prevalence,118,Suriname,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.140193469089,0.146715664283,0.133753863635
5,Prevalence,85,Israel,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.129704059168,0.135783377992,0.123773251557
5,Prevalence,81,Germany,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.160155450941,0.166155085487,0.154485125024
5,Prevalence,26,Papua New Guinea,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.105348320039,0.112721722274,0.0984205514104
5,Prevalence,19,Timor-Leste,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.117300778435,0.128084428256,0.106505546993
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.130171749488,0.13703410629,0.12349733436
5,Prevalence,195,Namibia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.110873265144,0.117430118993,0.105207745586
5,Prevalence,22,Fiji,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.105850293531,0.111615963021,0.100086903645
5,Prevalence,155,Turkey,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.14430978623,0.152850858204,0.136226092429
5,Prevalence,12,Laos,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.120143977696,0.130049090154,0.110154235288
5,Prevalence,112,Grenada,3,Both,22,All Ages,558,Mental disorders,2,Percent,1991,0.126870457351,0.133407577261,0.12033566741
5,Prevalence,57,Belarus,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.127911946766,0.133769746095,0.122129067723
5,Prevalence,45,Bulgaria,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.123667871887,0.129041798267,0.1183044747
5,Prevalence,10,Cambodia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.119809622336,0.131658039589,0.108291920667
5,Prevalence,214,Nigeria,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.107259846888,0.113801204263,0.100714535984
5,Prevalence,187,Somalia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.113473056094,0.121242355847,0.105996020533
5,Prevalence,160,Afghanistan,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.17208294636,0.190779117243,0.153190890025
5,Prevalence,87,Luxembourg,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.154996530234,0.161240068431,0.149372177574
5,Prevalence,195,Namibia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.111634821546,0.118139491678,0.105807425049
5,Prevalence,90,Norway,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.168527509207,0.176515473521,0.161325653692
5,Prevalence,50,Montenegro,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.116378662847,0.122436394078,0.111102589769
5,Prevalence,184,Mozambique,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.116444836405,0.124663157536,0.107870246093
5,Prevalence,84,Ireland,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.158922287912,0.165505771875,0.152688112154
5,Prevalence,89,Netherlands,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.172969599856,0.178367581173,0.167713683272
5,Prevalence,202,Cameroon,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.10266439539,0.108957689486,0.0965738790676
5,Prevalence,51,Poland,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.114103639297,0.119640849725,0.108739219939
5,Prevalence,122,Ecuador,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.121276931542,0.127448408616,0.115436088499
5,Prevalence,351,Guam,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.109843514918,0.115225635943,0.105113823476
5,Prevalence,55,Slovenia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1992,0.127761512425,0.133343738186,0.122443938682
5,Prevalence,41,Uzbekistan,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.101895632867,0.108800517723,0.0954784863874
5,Prevalence,351,Guam,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.109822953034,0.115052793909,0.104958502426
5,Prevalence,33,Armenia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.10596574563,0.112102426149,0.100129373117
5,Prevalence,97,Argentina,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.155027013975,0.161985950006,0.148171825081
5,Prevalence,151,Qatar,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.144453886653,0.151788846954,0.136751804973
5,Prevalence,105,Antigua and Barbuda,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.131949394577,0.138143903475,0.125952145002
5,Prevalence,63,Ukraine,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.132839668198,0.13935100047,0.126628941427
5,Prevalence,187,Somalia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.113115178792,0.120989006641,0.105569873087
5,Prevalence,25,Federated States of Micronesia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.102893774291,0.109670520854,0.0966525848022
5,Prevalence,181,Madagascar,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.111881155707,0.119412313084,0.104600047108
5,Prevalence,189,Tanzania,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.111351646039,0.118812352822,0.104420941328
5,Prevalence,115,Jamaica,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.129182971059,0.13526837096,0.123180418053
5,Prevalence,194,Lesotho,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.127231544768,0.134613575673,0.120379033561
5,Prevalence,162,Bhutan,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.110826597154,0.118322526084,0.103288404734
5,Prevalence,71,Australia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.184779143003,0.191407004493,0.178453768196
5,Prevalence,164,Nepal,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.121723449661,0.132673485581,0.111228240425
5,Prevalence,206,The Gambia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.107204308255,0.113991373811,0.100131247856
5,Prevalence,435,South Sudan,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.107961724393,0.114811577198,0.101502295025
5,Prevalence,33,Armenia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.107322549975,0.113803430068,0.101374857158
5,Prevalence,298,American Samoa,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.0995703679792,0.105085142762,0.0945378970633
5,Prevalence,33,Armenia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1996,0.108114972046,0.114532609397,0.102162408637
5,Prevalence,131,Nicaragua,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.0992181282162,0.105387916071,0.0934123692951
5,Prevalence,182,Malawi,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.110450608419,0.1184719909,0.103121796466
5,Prevalence,140,Bahrain,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.147608855544,0.155384590497,0.140075832172
5,Prevalence,49,Macedonia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.113739869232,0.119554321817,0.108641547126
5,Prevalence,208,Guinea,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.100419274015,0.106802097559,0.0943073798003
5,Prevalence,125,Colombia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.0978829523861,0.103103115881,0.0928755304348
5,Prevalence,165,Pakistan,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.109289615378,0.118033910638,0.10098751063
5,Prevalence,54,Slovakia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.117028761368,0.122662980201,0.111734304679
5,Prevalence,35,Georgia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.111388492344,0.117351310245,0.105600839114
5,Prevalence,90,Norway,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.16881564755,0.177102574734,0.161380424104
5,Prevalence,44,Bosnia and Herzegovina,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.121525688243,0.128112813774,0.114756753517
5,Prevalence,62,Russian Federation,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.124136402954,0.130221639398,0.118544581768
5,Prevalence,133,Venezuela,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.107094562513,0.112479804777,0.101547978911
5,Prevalence,66,Brunei,3,Both,22,All Ages,558,Mental disorders,2,Percent,1996,0.114798081903,0.119988798306,0.109798536856
5,Prevalence,191,Zambia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.106081458269,0.112756668216,0.100064125618
5,Prevalence,126,Costa Rica,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.105464953904,0.110864043846,0.100365795925
5,Prevalence,105,Antigua and Barbuda,3,Both,22,All Ages,558,Mental disorders,2,Percent,1996,0.13259621149,0.138922614136,0.12664589517
5,Prevalence,162,Bhutan,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.110284337533,0.117788859535,0.102867735967
5,Prevalence,20,Vietnam,3,Both,22,All Ages,558,Mental disorders,2,Percent,1990,0.101255246289,0.109930910724,0.0931023738341
5,Prevalence,522,Sudan,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.160193134675,0.175974086288,0.145152819413
5,Prevalence,40,Turkmenistan,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.101051014441,0.107328802043,0.0953271420451
5,Prevalence,119,Trinidad and Tobago,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.141015530465,0.147393338226,0.134915837045
5,Prevalence,16,Philippines,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.106044561416,0.113663491784,0.0986580561707
5,Prevalence,198,Zimbabwe,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.103696787064,0.109996276005,0.0976629009594
5,Prevalence,155,Turkey,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.143747253411,0.152382108287,0.135859257745
5,Prevalence,126,Costa Rica,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.104941221945,0.110173509662,0.0997626958876
5,Prevalence,200,Benin,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.100908042691,0.107580609422,0.0940350893229
5,Prevalence,14,Maldives,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.108763448035,0.117157640566,0.10084712731
5,Prevalence,58,Estonia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.133715987598,0.139576490698,0.128026204096
5,Prevalence,97,Argentina,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.155580263374,0.162365138743,0.148884082947
5,Prevalence,153,Syria,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.143551350149,0.154810731033,0.133282998508
5,Prevalence,190,Uganda,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.114212965257,0.121614821715,0.107031445676
5,Prevalence,139,Algeria,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.140777056478,0.149859953308,0.132119044234
5,Prevalence,69,Singapore,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.135390791303,0.141222247045,0.12956238032
5,Prevalence,183,Mauritius,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.118066390144,0.124675456882,0.111823901822
5,Prevalence,61,Moldova,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.120319174378,0.126357419971,0.114586569112
5,Prevalence,23,Kiribati,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.10466487626,0.111693967874,0.0982954871263
5,Prevalence,144,Jordan,3,Both,22,All Ages,558,Mental disorders,2,Percent,1996,0.141534167184,0.150702628526,0.132859179922
5,Prevalence,119,Trinidad and Tobago,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.142922446777,0.149454085877,0.136364658571
5,Prevalence,218,Togo,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.102663101988,0.110113163474,0.0959739138797
5,Prevalence,161,Bangladesh,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.115994002463,0.124602836034,0.107828949295
5,Prevalence,145,Kuwait,3,Both,22,All Ages,558,Mental disorders,2,Percent,1993,0.143905371391,0.1514258231,0.136811885351
5,Prevalence,88,Malta,3,Both,22,All Ages,558,Mental disorders,2,Percent,1996,0.14832600705,0.155015139377,0.142460991974
5,Prevalence,200,Benin,3,Both,22,All Ages,558,Mental disorders,2,Percent,1996,0.101382981028,0.107910003144,0.0945587955371
5,Prevalence,207,Ghana,3,Both,22,All Ages,558,Mental disorders,2,Percent,1994,0.104369724425,0.111030470249,0.098012103273
5,Prevalence,80,France,3,Both,22,All Ages,558,Mental disorders,2,Percent,1995,0.170161160949,0.176625429535,0.164101179771
5,Prevalence,48,Hungary,3,Both,22,All Ages,558,Mental disorders,2,Percent,1996,0.126373740087,0.131685783167,0.121073966109
5,Prevalence,179,Ethiopia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1996,0.119297325706,0.129109951357,0.109862391876
5,Prevalence,123,Peru,3,Both,22,All Ages,558,Mental disorders,2,Percent,1996,0.116559234965,0.122586682342,0.110918557358
